X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
,,618348,33ed4b7c-1263-4806-a671-31aa4815e663,2021/03/14 05:00:45.537+00,RaleighGIS,2021/03/14 05:00:45.537+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2021/03/13 06:58:00+00,2021,3,13,1,Saturday,0,0,RPD,2021/03/13 10:58:17.300+00
-78.6323620849999,35.778055771,618606,6b967fd3-b2a4-43b7-9de0-b860ee24dfbb,2021/03/17 13:34:00.619+00,RaleighGIS,2021/03/17 13:34:00.619+00,RaleighGIS,P21012521,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,500 BLOCK E HARGETT ST,RALEIGH,RALEIGH,Downtown,2021/03/16 11:15:00+00,2021,3,16,7,Tuesday,35.778055771,-78.632362085,RPD,2021/03/16 15:35:47.013+00
-78.601362479,35.843389954,618612,cc97e790-9d56-4f2e-8d30-f80776f7a070,2021/03/17 13:34:00.619+00,RaleighGIS,2021/03/17 13:34:00.619+00,RaleighGIS,P21012537,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,4400 BLOCK ATLANTIC AVE,RALEIGH,RALEIGH,North,2021/03/16 13:26:00+00,2021,3,16,9,Tuesday,35.843389954,-78.601362479,RPD,2021/03/16 17:41:42.830+00
-78.616955854,35.7799161950001,618664,2009500f-3e79-4df1-9cf0-71759ae86a68,2021/03/17 13:34:00.619+00,RaleighGIS,2021/03/17 13:34:00.619+00,RaleighGIS,P21012646,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,1400 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Southeast,2021/03/17 00:23:00+00,2021,3,16,20,Tuesday,35.7799161950001,-78.616955854,RPD,2021/03/17 02:32:30.277+00
,,618731,221757d1-10d4-4e7b-9257-4dd26e46af8a,2021/03/17 13:34:00.619+00,RaleighGIS,2021/03/17 13:34:00.619+00,RaleighGIS,,MISCELLANEOUS,81J,Miscellaneous/Overdose,,,,RALEIGH,Southeast,2021/03/16 06:29:00+00,2021,3,16,2,Tuesday,0,0,RPD,2021/03/16 12:49:07.790+00
-78.6447751469999,35.7757846440001,618764,a6fbdf7d-ef9a-49d8-97fb-5d03755e9df0,2021/03/18 09:00:45.955+00,RaleighGIS,2021/03/18 09:00:45.955+00,RaleighGIS,P21012694,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,300 BLOCK W DAVIE ST,RALEIGH,RALEIGH,Downtown,2021/03/17 09:35:00+00,2021,3,17,5,Wednesday,35.7757846440001,-78.644775147,RPD,2021/03/17 13:46:44.929+00
-78.6447751469999,35.7757846440001,618765,a3bdc743-f6db-4b0f-bb0c-7d92b774c473,2021/03/18 09:00:45.955+00,RaleighGIS,2021/03/18 09:00:45.955+00,RaleighGIS,P21012694,VANDALISM,80B,All Other/Damage to Property (minor),,300 BLOCK W DAVIE ST,RALEIGH,RALEIGH,Downtown,2021/03/17 09:35:00+00,2021,3,17,5,Wednesday,35.7757846440001,-78.644775147,RPD,2021/03/17 13:46:44.929+00
,,618783,2b3393c9-d107-4406-8e44-412896ce8415,2021/03/18 09:00:45.955+00,RaleighGIS,2021/03/18 09:00:45.955+00,RaleighGIS,,MISCELLANEOUS,81H,Miscellaneous/Missing Person (18 & over),,,,RALEIGH,North,2021/03/17 06:34:00+00,2021,3,17,2,Wednesday,0,0,RPD,2021/03/17 08:52:55.373+00
-78.578415682,35.858693055,618803,9fc53633-de77-448d-8b8c-4cc52fe28b98,2021/03/18 09:00:45.955+00,RaleighGIS,2021/03/18 09:00:45.955+00,RaleighGIS,P21012811,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,5200 BLOCK GREENS DAIRY RD,RALEIGH,RALEIGH,Northeast,2021/03/18 00:19:00+00,2021,3,17,20,Wednesday,35.8586930550001,-78.578415682,RPD,2021/03/18 03:57:25.727+00
-78.6766186359999,35.7794361700001,618827,1cf426b8-8154-49ec-b297-516afacae2de,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012851,TRAFFIC,71A,Traffic/DWI (Driving While Impaired),,2100 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2021/03/18 04:33:00+00,2021,3,18,0,Thursday,35.7794361700001,-78.6766186359999,RPD,2021/03/19 08:30:46.803+00
-78.7215598929999,35.782490921,618828,a1be7aa2-a683-4c7b-93b8-f75c31a44149,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012853,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,100 BLOCK JONES FRANKLIN RD,RALEIGH,RALEIGH,Southwest,2021/03/18 04:32:00+00,2021,3,18,0,Thursday,35.782490921,-78.7215598929999,RPD,2021/03/19 07:53:24.230+00
-78.64444715,35.780595186,618829,03dea652-e841-4980-81e4-e09e5ef86e24,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012854,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,300 BLOCK HILLSBOROUGH ST,RALEIGH,RALEIGH,Downtown,2021/03/18 04:58:00+00,2021,3,18,0,Thursday,35.780595186,-78.64444715,RPD,2021/03/18 14:56:14.917+00
-78.5567918799999,35.9005373900001,618830,b219f74e-c733-42b4-b256-0a55bc0226d4,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012857,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,8800 BLOCK WADFORD DR,RALEIGH,RALEIGH,Northeast,2021/03/18 05:11:00+00,2021,3,18,1,Thursday,35.9005373900001,-78.5567918799999,RPD,2021/03/18 14:56:25.317+00
-78.6659824079999,35.810267686,618831,76d98f61-cf5f-4e1d-9449-714852d2daea,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012858,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,2600 BLOCK CAMBRIDGE RD,RALEIGH,RALEIGH,Southwest,2021/03/18 05:47:00+00,2021,3,18,1,Thursday,35.810267686,-78.6659824079999,RPD,2021/03/18 14:56:39.750+00
-78.5898139299999,35.844098117,618832,e9038e5a-8984-40db-94ff-4b0e4819c000,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012860,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,4500 BLOCK HARGROVE RD,RALEIGH,RALEIGH,North,2021/03/18 05:29:00+00,2021,3,18,1,Thursday,35.844098117,-78.5898139299999,RPD,2021/03/18 14:56:42.387+00
-78.602107371,35.816120573,618833,a416a235-b711-45f6-a289-f4defbc8c9c1,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012865,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2700 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2021/03/18 06:58:00+00,2021,3,18,2,Thursday,35.816120573,-78.602107371,RPD,2021/03/19 04:25:14.160+00
-78.6193222049999,35.753171652,618834,59058c6f-b92c-406a-bafa-a7829de5557f,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012867,VANDALISM,80B,All Other/Damage to Property (minor),,1100 BLOCK KITT PL,RALEIGH,RALEIGH,Southeast,2021/03/18 07:37:00+00,2021,3,18,3,Thursday,35.753171652,-78.6193222049999,RPD,2021/03/18 15:54:29.223+00
-78.610185309,35.750173131,618835,9f641386-84f4-4a53-89af-0788f5911678,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012868,UNAUTHORIZED MOTOR VEHICLE USE,80E,All Other/Unauthorized Use of Vehicle,,2200 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2021/03/18 07:42:00+00,2021,3,18,3,Thursday,35.7501731310001,-78.610185309,RPD,2021/03/18 14:56:57.220+00
,,618841,aac319d8-3d26-492f-bc3f-a2ec033db045,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Northeast,2021/03/18 04:58:00+00,2021,3,18,0,Thursday,0,0,RPD,2021/03/18 19:20:32.630+00
,,618850,0dae0d97-bb67-4a56-9e20-3f6290e443ab,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Northwest,2021/03/18 04:28:00+00,2021,3,18,0,Thursday,0,0,RPD,2021/03/18 19:20:57.360+00
,,618866,20f6a44e-c276-4a48-86be-333c16fdfd19,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Downtown,2021/03/18 06:44:00+00,2021,3,18,2,Thursday,0,0,RPD,2021/03/19 08:04:47.623+00
,,618870,ad6ba925-6ad8-45f6-988f-83daf1128056,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Southeast,2021/03/18 05:33:00+00,2021,3,18,1,Thursday,0,0,RPD,2021/03/18 14:56:49.353+00
,,618871,c22a2675-3865-44fe-9cfa-d78b5985d507,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81G,Miscellaneous/Missing Person (17 & under),,,,RALEIGH,Southwest,2021/03/18 08:25:00+00,2021,3,18,4,Thursday,0,0,RPD,2021/03/18 17:34:32.503+00
,,618874,c08ffea8-8fd9-4709-ab89-6be5ce145317,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,,MISCELLANEOUS,81J,Miscellaneous/Overdose,,,,RALEIGH,Northeast,2021/03/18 07:18:00+00,2021,3,18,3,Thursday,0,0,RPD,2021/03/18 14:57:00.847+00
-78.7092522249999,35.787218642,618955,10a4f215-d73e-4d7e-bf6f-fd4f97f8943b,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012861,UNAUTHORIZED MOTOR VEHICLE USE,80E,All Other/Unauthorized Use of Vehicle,,100 BLOCK PINELAND CIR,RALEIGH,RALEIGH,Southwest,2021/03/18 05:30:00+00,2021,3,18,1,Thursday,35.787218642,-78.7092522249999,RPD,2021/03/18 16:50:15.893+00
-78.6430602889999,35.878563613,618956,309972fa-8b64-4f9c-8c52-473feba355fe,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012871,BURGLARY/COMMERCIAL,30A,Burglary/Commercial or Non-Residential,CRIMES AGAINST PROPERTY,200 BLOCK NEWTON RD,RALEIGH,RALEIGH,North,2021/03/18 09:04:00+00,2021,3,18,5,Thursday,35.878563613,-78.6430602889999,RPD,2021/03/19 04:25:28.060+00
-78.7878018339999,35.912223893,618957,af32ded3-b2f5-409e-80e7-7cb53d8ea6f6,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012874,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,8100 BLOCK STONEBROOK TER,RALEIGH,RALEIGH,Northwest,2021/03/18 11:33:00+00,2021,3,18,7,Thursday,35.912223893,-78.7878018339999,RPD,2021/03/18 23:39:39.757+00
-78.7878018339999,35.912223893,618958,ef67190f-1423-4da9-b2e3-2e1009328cfd,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012874,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,8100 BLOCK STONEBROOK TER,RALEIGH,RALEIGH,Northwest,2021/03/18 11:33:00+00,2021,3,18,7,Thursday,35.912223893,-78.7878018339999,RPD,2021/03/18 23:39:39.757+00
-78.7878018339999,35.912223893,618959,b656045c-d2f5-4bce-b5be-4a9eabbbb1c9,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012874,VANDALISM,80B,All Other/Damage to Property (minor),,8100 BLOCK STONEBROOK TER,RALEIGH,RALEIGH,Northwest,2021/03/18 11:33:00+00,2021,3,18,7,Thursday,35.912223893,-78.7878018339999,RPD,2021/03/18 23:39:39.757+00
-78.6223556859999,35.778461915,618960,7cd6b498-4272-442d-99c2-d0b6370a9548,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012875,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,100 BLOCK S TARBORO ST,RALEIGH,RALEIGH,Southeast,2021/03/18 11:51:00+00,2021,3,18,7,Thursday,35.778461915,-78.6223556859999,RPD,2021/03/18 18:07:49.609+00
-78.624358134,35.823905435,618961,0e9d3fd3-64ca-4d9b-92f4-616b88810b70,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012877,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1000 BLOCK WAKE TOWNE DR,RALEIGH,RALEIGH,North,2021/03/18 11:57:00+00,2021,3,18,7,Thursday,35.823905435,-78.624358134,RPD,2021/03/18 18:26:39.153+00
-78.584909322,35.7893387340001,618962,251cf33d-0c64-4ffc-8542-8f032e0bf3b1,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012879,VANDALISM,80B,All Other/Damage to Property (minor),,3100 BLOCK CALUMET DR,RALEIGH,RALEIGH,Southeast,2021/03/18 12:23:00+00,2021,3,18,8,Thursday,35.7893387340001,-78.584909322,RPD,2021/03/18 23:25:32.200+00
-78.64324343,35.782698375,618963,f010f599-0704-4217-b8bb-04a849aa1f5f,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012883,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,300 BLOCK W JONES ST,RALEIGH,RALEIGH,Downtown,2021/03/18 13:27:00+00,2021,3,18,9,Thursday,35.7826983750001,-78.64324343,RPD,2021/03/18 18:39:18.169+00
-78.6465564929999,35.8851977590001,618964,ed2ac545-3815-440d-9e31-8ebefef600f9,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012884,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,7700 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2021/03/18 13:12:00+00,2021,3,18,9,Thursday,35.8851977590001,-78.6465564929999,RPD,2021/03/18 21:46:08.270+00
-78.633921748,35.740358153,618965,b2decaf8-d3b8-455a-9643-2f9ea1651bb1,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012886,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,2900 BLOCK BOONE TRL,RALEIGH,RALEIGH,Downtown,2021/03/18 13:20:00+00,2021,3,18,9,Thursday,35.740358153,-78.633921748,RPD,2021/03/18 22:27:25.670+00
-78.6384515659999,35.7457816730001,618966,fbdc15ab-a14b-4ec3-936f-8100f31cd958,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012887,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,2500 BLOCK HAMMOND RD,RALEIGH,RALEIGH,Downtown,2021/03/18 13:41:00+00,2021,3,18,9,Thursday,35.7457816730001,-78.638451566,RPD,2021/03/18 18:53:48.133+00
-78.521763085,35.8677837720001,618967,0781314d-3460-40ac-abd3-41c1c7e035d8,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012888,VANDALISM,80B,All Other/Damage to Property (minor),,4000 BLOCK WHITE KESTREL DR,RALEIGH,RALEIGH,Northeast,2021/03/18 14:08:00+00,2021,3,18,10,Thursday,35.8677837720001,-78.521763085,RPD,2021/03/18 21:29:14.403+00
-78.601587567,35.8490486580001,618968,1a288602-3a5b-4db1-affd-94bd6709f171,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012889,UNAUTHORIZED MOTOR VEHICLE USE,80E,All Other/Unauthorized Use of Vehicle,,2100 BLOCK E MILLBROOK RD,RALEIGH,RALEIGH,North,2021/03/18 14:34:00+00,2021,3,18,10,Thursday,35.8490486580001,-78.601587567,RPD,2021/03/18 19:59:06.310+00
-78.568651448,35.922693424,618969,8149ec18-5dd6-4950-a7f0-56ba020b473d,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012890,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,11100 BLOCK GWYNN OAKS DR,RALEIGH,RALEIGH,Northeast,2021/03/18 15:07:00+00,2021,3,18,11,Thursday,35.922693424,-78.568651448,RPD,2021/03/18 18:36:05.087+00
-78.638251891,35.772134183,618970,ad823fb3-3b1a-4104-8da5-39ff55718814,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012892,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,100 BLOCK E SOUTH ST,RALEIGH,RALEIGH,Downtown,2021/03/18 14:16:00+00,2021,3,18,10,Thursday,35.772134183,-78.638251891,RPD,2021/03/18 22:36:12.277+00
-78.6234096059999,35.7799104100001,618971,c255a0bb-bb47-4b1c-aa11-dcd3ccbcb6a2,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012900,BURGLARY/COMMERCIAL,30A,Burglary/Commercial or Non-Residential,CRIMES AGAINST PROPERTY,1100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2021/03/18 15:17:00+00,2021,3,18,11,Thursday,35.7799104100001,-78.6234096059999,RPD,2021/03/19 00:59:03.973+00
-78.652698855,35.763267473,618972,3f011287-b0a4-4e16-a811-3190a097bcd2,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012902,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,500 BLOCK ELLIS CT,RALEIGH,RALEIGH,Downtown,2021/03/18 14:57:00+00,2021,3,18,10,Thursday,35.763267473,-78.652698855,RPD,2021/03/18 22:39:38.163+00
-78.652698855,35.763267473,618973,8fc5f63f-8b30-4d44-a53c-5cfbf41caefb,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012902,WEAPONS VIOLATION,51D,Weapons/All Other,CRIMES AGAINST SOCIETY,500 BLOCK ELLIS CT,RALEIGH,RALEIGH,Downtown,2021/03/18 14:57:00+00,2021,3,18,10,Thursday,35.763267473,-78.652698855,RPD,2021/03/18 22:39:38.163+00
-78.634838187,35.739238777,618974,9aef0088-8ef1-45bb-9657-fb4a6b1ce80e,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012903,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,200 BLOCK SEAGRAMS CT,RALEIGH,RALEIGH,Downtown,2021/03/18 14:50:00+00,2021,3,18,10,Thursday,35.739238777,-78.634838187,RPD,2021/03/18 19:26:30.100+00
-78.572095761,35.7626629010001,618975,3a719a4a-c8f4-45f8-b3c5-5fba88bf543c,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012905,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,3900 BLOCK DOWLING HAVEN PL,RALEIGH,RALEIGH,Southeast,2021/03/18 15:45:00+00,2021,3,18,11,Thursday,35.7626629010001,-78.572095761,RPD,2021/03/18 18:36:05.430+00
-78.686240257,35.8162600270001,618976,221f4cac-0239-4772-b88b-0be0ddb558d1,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012907,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,3400 BLOCK LAKE BOONE TRL,RALEIGH,RALEIGH,Southwest,2021/03/18 15:57:00+00,2021,3,18,11,Thursday,35.8162600270001,-78.686240257,RPD,2021/03/18 17:01:41.517+00
-78.5843335869999,35.8321715370001,618977,c8b99523-7d5c-4a36-bbad-a5fe8719175d,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012911,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,3800 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2021/03/18 16:36:00+00,2021,3,18,12,Thursday,35.8321715370001,-78.5843335869999,RPD,2021/03/18 22:19:38.037+00
-78.698475215,35.766952532,618978,7f30b89a-ab2f-4b5c-ba0d-55d496f1ec4a,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012916,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3400 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2021/03/18 16:24:00+00,2021,3,18,12,Thursday,35.7669525320001,-78.698475215,RPD,2021/03/18 17:48:27.230+00
-78.5872319169999,35.845675288,618979,c986d619-5a47-4ba0-ba48-f9b49f05c64d,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012918,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,3000 BLOCK CALVARY DR,RALEIGH,RALEIGH,North,2021/03/18 17:12:00+00,2021,3,18,13,Thursday,35.8456752880001,-78.5872319169999,RPD,2021/03/18 19:47:19.307+00
-78.5872319169999,35.845675288,618980,1351a379-9b30-4be8-bdb1-9e31e4b8047a,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012918,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,3000 BLOCK CALVARY DR,RALEIGH,RALEIGH,North,2021/03/18 17:12:00+00,2021,3,18,13,Thursday,35.8456752880001,-78.5872319169999,RPD,2021/03/18 19:47:19.307+00
-78.69172668,35.87690115,618981,6bd3ba0f-c0bb-451e-af8c-5bc1787121e1,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012922,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,7200 BLOCK HIDDEN RIDGE DR,RALEIGH,RALEIGH,Northwest,2021/03/18 16:24:00+00,2021,3,18,12,Thursday,35.87690115,-78.69172668,RPD,2021/03/18 19:26:17.180+00
-78.648731121,35.77861074,618982,a7d81900-427b-44a7-b63b-8d36668a95fd,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012923,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,600 BLOCK W HARGETT ST,RALEIGH,RALEIGH,Downtown,2021/03/18 17:44:00+00,2021,3,18,13,Thursday,35.77861074,-78.648731121,RPD,2021/03/18 18:39:30.823+00
-78.5992360079999,35.817205222,618983,62fa1556-8ed6-4634-aadc-b798b43da064,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012927,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,2700 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2021/03/18 17:53:00+00,2021,3,18,13,Thursday,35.817205222,-78.5992360079999,RPD,2021/03/18 20:40:54.480+00
-78.5992360079999,35.817205222,618984,c1d94fe1-0b3a-441e-82f3-e61c7c3f7f3a,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012927,WEAPONS VIOLATION,51A,Weapons/Carry Concealed Weapon,CRIMES AGAINST SOCIETY,2700 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2021/03/18 17:53:00+00,2021,3,18,13,Thursday,35.817205222,-78.5992360079999,RPD,2021/03/18 20:40:54.480+00
-78.65455277,35.901340624,618985,4d78cddf-314d-46ad-98c8-8a7cb5b07256,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012930,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,9500 BLOCK STRICKLAND RD,RALEIGH,RALEIGH,North,2021/03/18 18:06:00+00,2021,3,18,14,Thursday,35.9013406240001,-78.65455277,RPD,2021/03/18 19:30:15.510+00
-78.612971525,35.8221090170001,618986,171a0b37-fbaf-42cf-91ba-53cb97bfa70b,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012936,LARCENY FROM MV,35G,Larceny/Theft of MV Parts-Accessories,CRIMES AGAINST PROPERTY,1600 BLOCK NAVAHO DR,RALEIGH,RALEIGH,North,2021/03/18 18:57:00+00,2021,3,18,14,Thursday,35.8221090170001,-78.612971525,RPD,2021/03/19 07:14:58.049+00
-78.6899478879999,35.7836229100001,618987,555bbbcd-70eb-4572-95e2-e528a7c97d2e,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012938,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,1100 BLOCK CLANTON ST,RALEIGH,RALEIGH,Southwest,2021/03/18 18:39:00+00,2021,3,18,14,Thursday,35.7836229100001,-78.6899478879999,RPD,2021/03/18 22:42:33.507+00
-78.6112602169999,35.734693459,618988,06f7e0eb-999f-4523-bffc-d25e4ec5d8a3,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012940,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,1500 BLOCK RICOCHET DR,RALEIGH,RALEIGH,Southeast,2021/03/18 18:50:00+00,2021,3,18,14,Thursday,35.734693459,-78.6112602169999,RPD,2021/03/18 23:31:13.737+00
-78.556980244,35.7594782830001,618989,047def08-7d16-430e-a671-085ace1421dd,2021/03/19 09:00:35.474+00,RaleighGIS,2021/03/19 09:00:35.474+00,RaleighGIS,P21012943,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,4900 BLOCK ROSE QUARTZ WAY,RALEIGH,RALEIGH,Southeast,2021/03/18 19:32:00+00,2021,3,18,15,Thursday,35.7594782830001,-78.556980244,RPD,2021/03/18 22:03:37.560+00
