OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1326600,04092021401,Harris Teeter #283 Meat/Seafood,8101 Fayetteville RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006/08/16 00:00:00+00,Food Stand,17988,-78.70123204,35.66365888,M
1326601,04092013442,Starbucks #8459,4421 SIX FORKS RD,STE 116,RALEIGH,NC,27609-5761,(919) 571-0713,2001/10/24 00:00:00+00,Restaurant,18020,-78.64349886,35.84017418,M
1326602,04092013479,Subway,160 Wakelon St ,,ZEBULON,NC,27597,(919) 269-9293,2001/12/04 00:00:00+00,Restaurant,18022,-78.31858381,35.83228812,M
1326603,04092013611,Duke Raleigh Hospital Foodservice,3400 Wake Forest RD ,,RALEIGH,NC,27609-7317,(919) 954-3172,2002/07/10 00:00:00+00,Restaurant,18030,-78.61849027,35.82845511,M
1326604,04092300154,Food Lion #757 Meat Market,1100-122 Raleigh Blv,,RALEIGH,NC,27610-1076,(919) 829-7077,2000/07/01 00:00:00+00,Meat Market,17997,-78.61277558,35.79430477,M
1326605,04092013650,Lowes Foods #189 Deli ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 00:00:00+00,Restaurant,18035,-78.50515596,35.79511678,M
1326606,04092021148,Papa John's,1238 W WILLIAMS ST ,,APEX,NC,27502-3953,(919) 303-9100,2002/09/25 00:00:00+00,Food Stand,18036,-78.87260887,35.74617982,M
1326607,04092021204,Lowes Foods #207 Meats & Seafood,112 Bass Lake Rd ,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003/07/10 00:00:00+00,Food Stand,18053,-78.82480349,35.65381034,M
1326608,04092110015,Enloe High School Cafeteria,128 CLARENDON CRES ,,RALEIGH,NC,27610-2408,(919) 856-7918 ext. 24684,1991/10/28 00:00:00+00,Public School Lunchrooms,18070,-78.60333819,35.78424685,M
1326609,04092110077,Zebulon Elem. School Cafeteria,700 PROCTOR ST ,,ZEBULON,NC,27597-8726,(919) 404-3680 ext. 21213,1991/10/28 00:00:00+00,Public School Lunchrooms,18072,-78.31958692,35.83895372,M
1326610,04092300004,Larry's Supermarket - Meat Market,2041 MILBURNIE RD ,,RALEIGH,NC,27610-2211,(919) 834-0152,1991/12/05 00:00:00+00,Meat Market,18076,-78.6129263,35.78878222,M
1326611,04092013256,Mack's Mart,7526 Knightdale BLVD E,,KNIGHTDALE,NC,27545,(919) 266-1509,2000/12/19 00:00:00+00,Restaurant,18005,-78.47499077,35.79889118,M
1326612,04092110146,Highcroft Elementary Cafeteria,5415 Highcroft Dr ,,CARY,NC,27519,(919) 460-3580,2004/07/12 00:00:00+00,Public School Lunchrooms,18092,-78.88408977,35.8007194,M
1326613,04092012990,Great Wok,2823 WENDELL BLVD ,,WENDELL,NC,27591-6904,(919) 365-6988,1999/07/29 00:00:00+00,Restaurant,18106,-78.38037181,35.79568777,M
1326614,04092030481,Same O Dame O's (WCID # 770),2201 S Wilmington St,,RALEIGH,NC,27603,(919) 896-1333,2020/06/09 00:00:00+00,Mobile Food Units,18114,-78.63902655,35.752054,M
1326615,04092013187,El Dorado Restaurant,1303 5TH AVE,,GARNER,NC,27529-3637,(919) 779-1411,2000/08/09 00:00:00+00,Restaurant,18123,-78.62278736,35.70820906,M
1326616,04092017098,ARBY'S #179,3415 Hillsborough ST ,,RALEIGH,NC,27607,(919) 828-1850,2015/12/08 00:00:00+00,Restaurant,18130,-78.68403942,35.79221151,T
1326617,04092016674,TAQUERIA LA ESQUINA,10500 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 600-0870,2014/04/25 00:00:00+00,Restaurant,18132,-78.83168895,35.84049229,M
1326618,04092030240,BIG MIKES BBQ (WCID #418),1100 E WILLIAMS ST ,"610 GLENWOOD RALEIGH, NC 27603",CARY,NC,27502,(910) 436-3112,2012/03/12 00:00:00+00,Mobile Food Units,18116,-78.8438104,35.72060287,M
1326619,04092016372,ORCHID JAPANESE RESTAURANT,7432 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 890-5345,2013/02/13 00:00:00+00,Restaurant,18136,-78.67820041,35.88787167,M
1326620,04092017088,BAHAMA BREEZE RESTAURANT,3309 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 872-6330,2015/11/18 00:00:00+00,Restaurant,18159,-78.6204818,35.82856037,M
1326621,04092014233,Sheetz,1655 N Main Street,,FUQUAY VARINA,NC,27526,(919) 577-2215,2005/01/26 00:00:00+00,Restaurant,18178,-78.76014426,35.59694528,M
1326622,04092018159,Dunkin Donuts #348408,13600  New Falls of Neuse RD ,,RALEIGH,NC,27614,(919) 556-0335,2019/08/27 00:00:00+00,Restaurant,18187,-78.55751775,35.94316378,M
1326623,04092017487,JOHNNY'S PIZZA,96 CORNERSTONE DR ,,CARY,NC,27519,(919) 460-5566,2016/12/02 00:00:00+00,Restaurant,18194,-78.85232757,35.79108879,M
1326624,04092014223,Manchesters Bar and Grill,9101-153 Leesville Road,,RALEIGH,NC,27613,(919) 676-3310,2005/01/07 00:00:00+00,Restaurant,18175,-78.7231695,35.89661733,M
1326625,04092015787,STARBUCKS NORTH HILLS CENTER #9789,4160 MAIN AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 420-0514,2011/08/12 00:00:00+00,Restaurant,18195,-78.64323049,35.83718561,M
1326626,04092011186,Kashin Restaurant,309 CROSSROADS BLVD ,,CARY,NC,27511-6894,(919) 851-7101,1992/11/25 00:00:00+00,Restaurant,18213,-78.73871452,35.76064286,M
1326627,04092030335,HOT CHIX (WCID # 602),10125 Division  DR ,,Raleigh,NC,27603,(919) 578-1441,2017/05/19 00:00:00+00,Mobile Food Units,18223,-78.7114342,35.63398295,M
1326628,04092300153,Food Lion #1259 Meat Market ,3685 NEW BERN AVE ,,RALEIGH,NC,27610-1232,(919) 231-7294,2000/07/01 00:00:00+00,Meat Market,18229,-78.57923704,35.79885313,M
1326629,04092016990,CAROLINA ALE HOUSE,400 CONSERVATION RD ,,GARNER,NC,27529,(919) 772-2646,2015/07/16 00:00:00+00,Restaurant,18277,-78.58112683,35.69648845,M
1326630,04092017477,HARRIS TEETER #283 STARBUCKS,8101 FAYETTEVILLE RD ,,FUQUAY VARINA,NC,27526,(919) 772-0241,2016/12/09 00:00:00+00,Restaurant,18196,0,0,U
1326631,04092021607,QUE HUONG ORIENTAL MARKET,3312 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-5325,2010/02/16 00:00:00+00,Food Stand,18279,-78.5854745,35.82439477,M
1326632,04092160070,SUNRISE OF CARY FOODSERVICE,1206 W CHATHAM ST ,,CARY,NC,27513,(919) 462-9147,2009/04/16 00:00:00+00,Institutional Food Service,18280,-78.80900162,35.77159353,M
1326633,04092110041,Vance Elem. School Cafeteria,8808 OLD STAGE RD ,,RALEIGH,NC,27603-9533,(919) 662-2482,1991/04/03 00:00:00+00,Public School Lunchrooms,18290,-78.66853911,35.65532739,M
1326634,04092110128,Washington Elem. School Cafeteria,1000 FAYETTEVILLE ST ,,RALEIGH,NC,27601-2525,(919) 856-7960 ext. 26607,2001/09/19 00:00:00+00,Public School Lunchrooms,18327,-78.64381188,35.76731369,M
1326635,04092020610,Harris Teeter #26 Produce ,7400 CREEDMOOR RD,,RALEIGH,NC,27613-1639,(919) 848-1464,1994/05/25 00:00:00+00,Food Stand,18345,-78.67820041,35.88787167,M
1326636,04092021142,Sino Wok,5959-1108 Triangle Town Blv ,,RALEIGH,NC,27616,(919) 792-2499,2002/08/19 00:00:00+00,Food Stand,18335,-78.57159163,35.86546307,M
1326637,04092014571,Moe's Southwest Grill,1406 E Broad ST,,FUQUAY VARINA,NC,27526,(919) 557-5507,2006/04/26 00:00:00+00,Restaurant,18347,-78.77524481,35.59427198,M
1326638,04092018554,Your Pie Pizza,4233 Corners PKY ,Ste 250,RALEIGH,NC,27617,(919) 957-0077,2021/03/10 00:00:00+00,Restaurant,18352,-78.78791806,35.91890974,M
1326639,04092110516,ROGERS LANE ELEMENTARY SCHOOL,201 N ROGERS LN ,,RALEIGH,NC,27610,(919) 694-8670 ext. 26975,2017/06/01 00:00:00+00,Public School Lunchrooms,18380,-78.54771309,35.77787434,M
1326640,04092018559,Mainstay Suites Raleigh-Cary Foodservice,1020 Buck Jones RD ,,RALEIGH,NC,27606,(919) 468-4222,2021/03/16 00:00:00+00,Restaurant,18383,-78.74134284,35.7707241,M
1326641,04092014346,CARRABBA'S ITALIAN GRILL #8412,1201 HADDON HALL DR ,,APEX,NC,27502,(919) 387-6336,2005/07/01 00:00:00+00,Restaurant,18384,-78.87101375,35.74215088,M
1326642,04092021153,Fresh Market Produce,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,2002/10/14 00:00:00+00,Food Stand,18400,-78.65855965,35.78994083,M
1326643,04092018127,The Exchange Cafe,6933 LOUIS STEPHENS DR,,MORRISVILLE,NC,27560,(919) 623-6072,2019/07/15 00:00:00+00,Restaurant,18420,-78.8872285,35.86296634,M
1326644,04092017777,Sushi Nine,3812 Western BLVD ,,RALEIGH,NC,27606,(919) 615-3100,2018/01/08 00:00:00+00,Restaurant,18424,-78.68935727,35.7853026,M
1326645,04092014446,Carolina Ale House,7981 Skyland Ridge PKY ,,RALEIGH,NC,27606,(919) 957-4200,2005/12/02 00:00:00+00,Restaurant,18441,-78.78281819,35.91437536,M
1326646,04092014455,Pei Wei Asian Diner #108,10251 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 484-4113,2005/12/01 00:00:00+00,Restaurant,18442,-78.78517004,35.91133497,M
1326647,04092021862,PAPA MURPHY'S NC046,3434 KILDAIRE FARMS RD ,SUITE 127,CARY,NC,27518,(919) 387-3500,2015/07/17 00:00:00+00,Food Stand,18443,-78.79563891,35.70595934,M
1326648,04092016307,CHILI'S #1534,1201 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 468-3290,2012/11/21 00:00:00+00,Restaurant,18446,-78.81676023,35.80454378,M
1326649,04092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-9991,2007/10/22 00:00:00+00,Restaurant,18452,-78.66782878,35.7879186,M
1326650,04092030517,Javy's Deleite (WCID #807),2235 NEW HOPE CHURCH RD,Check Cash Business,RALEIGH,NC,27604-1600,(919) 291-1030,2021/01/29 00:00:00+00,Mobile Food Units,18456,-78.60014049,35.83523955,M
1326651,04092021196,Harris Teeter #112 Produce,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/24 00:00:00+00,Food Stand,18472,-78.7805746,35.804703,M
1326652,04092011812,BURGER KING #6563,12301 Capital BLVD ,,WAKE FOREST,NC,27587-7485,(919) 556-3585,1996/01/16 00:00:00+00,Restaurant,18489,-78.5394356,35.98203922,M
1326653,04092300052,Harris Teeter #289 Meat Market,2603 GLENWOOD AVE ,,RALEIGH,NC,27608-1044,(919) 787-5526,1991/08/26 00:00:00+00,Meat Market,18496,-78.66059857,35.81550372,M
1326654,04092018351,Tropical Smoothie Cafe,817 Bass Pro LN ,,CARY,NC,27513,(919) 378-9333,2020/04/22 00:00:00+00,Restaurant,18509,-78.77007317,35.83116175,M
1326655,04092020122,Han-Dee Hugo's #41,103 SW MAYNARD RD,,CARY,NC,27511-4401,(919) 467-8963,1991/05/06 00:00:00+00,Food Stand,18528,-78.78225534,35.77097318,M
1326656,04092110100,Weatherstone Elem. Sch. Cafeteria,1000 Olde Weatherstone Way ,,CARY,NC,27513,(919) 380-6985,1995/09/05 00:00:00+00,Public School Lunchrooms,18534,-78.81014089,35.7924439,M
1326657,04092021994,H Mart RTC Department,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016/12/22 00:00:00+00,Food Stand,18544,-78.84865444,35.78921622,M
1326658,04092013517,DELIGHTFUL INSPIRATIONS at CHILDREN'S DISCOVERY CENTER,5511 AVENT FERRY RD ,,RALEIGH,NC,27606-4235,(919) 854-9543,2002/02/19 00:00:00+00,Restaurant,18579,-78.71694787,35.75093816,M
1326659,04092016641,DeM0'S PIZZERIA & DELI,222-121 GLENWOOD AVE ,,RALEIGH,NC,27613,(919) 754-1050,2014/03/13 00:00:00+00,Restaurant,18510,-78.64733509,35.78392897,M
1326660,04092020145,Caspian International Food Mart,2909 Brentwood Rd ,,RALEIGH,NC,27604,(919) 954-0029,1991/05/08 00:00:00+00,Food Stand,18593,-78.59681384,35.81969751,M
1326661,04092110532,Parkside Elementary School Cafeteria,332 PARKSIDE VALLEY DR,,MORRISVILLE,NC,27560,(919) 694-7888 ext. 27879,2019/06/26 00:00:00+00,Public School Lunchrooms,18617,-78.86214751,35.84264449,M
1326662,04092013670,Cracker Barrel #461,955 AIRPORT BLVD,,MORRISVILLE,NC,27560-9194,(919) 463-9222,2002/10/01 00:00:00+00,Restaurant,18625,-78.82292274,35.85849879,M
1326663,04092110137,Apex Elementary Cafeteria,700 Tingen Rd ,,APEX,NC,27502,(919) 387-2150 ext. 23083,2003/08/06 00:00:00+00,Public School Lunchrooms,18644,-78.85703339,35.720967,M
1326664,04092021872,FOOD LION #2198 PRODUCE,8745 HOLLY SPRINGS RD ,,CARY,NC,27539,(919) 362-1738,2015/09/09 00:00:00+00,Food Stand,18546,-78.77350631,35.69402851,M
1326665,04092110005,Farmington Woods Elem. Cafeteria,1413 HAMPTON VALLEY RD ,,CARY,NC,27511-4548,(919) 460-3476,1991/09/17 00:00:00+00,Public School Lunchrooms,18658,-78.77460084,35.7579383,M
1326666,04092013879,Golden China - Zebulon,182 Wakelon Dr,,ZEBULON,NC,27597,(919) 269-4070,2003/08/18 00:00:00+00,Restaurant,18646,-78.31513526,35.83270752,M
1326667,04092010490,Meredith College Dining Hall,3800 HILLSBOROUGH ST ,,RALEIGH,NC,27607-5237,(919) 760-8377,1991/03/19 00:00:00+00,Restaurant,18668,-78.68916341,35.79996357,M
1326668,04092018259,Las Marias Tacos Y Pupusas Restaurant ,1600 Ronald DR ,STE 107,RALEIGH,NC,27609,(919) 977-8149,2019/12/10 00:00:00+00,Restaurant,18692,-78.61019076,35.83816392,M
1326669,04092016792,CHURCH'S CHICKEN,1401 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 821-2220,2014/10/28 00:00:00+00,Restaurant,18704,-78.61745225,35.78033482,M
1326670,04092021264,Han-Dee Hugo's #90,3029 Western BLVD ,,RALEIGH,NC,27606,(919) 833-5062,2004/04/14 00:00:00+00,Food Stand,18721,-78.67875822,35.78167727,M
1326671,04092017804,Everest Kitchen,25 N Main ST ,,WENDELL,NC,27591,(919) 374-7049,2018/03/06 00:00:00+00,Restaurant,18728,-78.37019885,35.78157066,M
1326672,04092017268,WENDYS #6317,1374 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-0139,2016/08/19 00:00:00+00,Restaurant,18751,-78.77582077,35.59164945,M
1326673,04092018400,Mookies NY Deli,1010 TRYON VILLAGE DR,705,CARY,NC,27518-7193,(919) 900-7770,2020/07/08 00:00:00+00,Restaurant,18756,-78.7453538,35.74635942,M
1326674,04092021291,WalMart #5292 Deli,4431 New Bern AVE ,,RALEIGH,NC,27610,(919) 212-6442,2004/08/24 00:00:00+00,Food Stand,18767,-78.56000685,35.80046419,M
1326675,04092014075,Buffalo Brothers,3111 Capital Blv,,RALEIGH,NC,27604,(919) 878-4800,2004/06/18 00:00:00+00,Restaurant,18779,-78.59044451,35.82314532,M
1326676,04092014128,Target #1892 Cafe & Starbucks,4191 The Circle at North Hills ST ,,RALEIGH,NC,27609,(919) 781-9848,2004/09/01 00:00:00+00,Restaurant,18785,-78.64231303,35.83635088,M
1326677,04092021066,Circle K #8527,2100 E Millbrook Rd,,RALEIGH,NC,27604-1743,(919) 850-9776,2001/05/03 00:00:00+00,Food Stand,18787,-78.60121486,35.84846578,M
1326678,04092013062,PNC 118-120,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/12/07 00:00:00+00,Restaurant,18791,-78.7229363,35.8032419,M
1326679,04092040363,Patio Dogs (WCID #643),120 E Chatham ST ,,CARY,NC,27511,(919) 741-9940,2018/08/15 00:00:00+00,Pushcarts,18802,-78.78039811,35.7871115,M
1326680,04092018511,Another Broken Egg,160 Park at North Hills ST ,,RALEIGH,NC,27609,(919) 881-2571,2020/12/22 00:00:00+00,Restaurant,18808,-78.63811885,35.83636262,M
1326681,04092017881,Daddy D's BBQ,1526 Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 552-6464,2018/06/20 00:00:00+00,Restaurant,18700,-78.80365428,35.60369755,T
1326682,04092020232,Sandy Plain Mini Mart Grill,14833 CREEDMOOR RD ,,WAKE FOREST,NC,27587-8533,(919) 528-0292,1991/04/29 00:00:00+00,Food Stand,18837,-78.70017999,36.04951382,M
1326683,04092018286,BAGELS & BAO,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,MORRISVILLE,NC,27560,(919) 840-4475,2020/01/03 00:00:00+00,Restaurant,18839,-78.78942675,35.86970553,M
1326684,04092018129,NoRa Cafe,12333 STRICKLAND RD ,SUITE 100,RALEIGH,NC,27613,(919) 232-8321,2019/06/17 00:00:00+00,Restaurant,18840,-78.7027985,35.90556189,M
1326685,04092110151,Wake Forest Elem. Sch. Cafeteria,136 W Sycamore St ,,WAKE FOREST,NC,27587,(919) 554-8671,2004/08/25 00:00:00+00,Public School Lunchrooms,18782,-78.51487548,35.97616116,M
1326686,04092018390,CHUTNEYS,4121 Davis DR ,,MORRISVILLE,NC,27560,(919) 377-1029,2020/06/25 00:00:00+00,Restaurant,18843,-78.85811603,35.8356265,M
1326687,04092014127,Murphy House-Graham Building,1025 Blue Ridge RD ,,RALEIGH,NC,27607,(919) 522-0834,2004/09/03 00:00:00+00,Restaurant,18880,-78.71510697,35.79630808,M
1326688,04092014137,Julians Intl. Restaurant and Deli,2215 New Hope Church RD ,,RALEIGH,NC,27601,(919) 850-2400,2004/09/22 00:00:00+00,Restaurant,18881,-78.60062749,35.83624718,M
1326689,04092021637,EDIBLE ARRANGEMENTS #1159,1028 OBERLIN RD ,STE 238,RALEIGH,NC,27605,(919) 521-8991,2010/12/09 00:00:00+00,Food Stand,18899,-78.65845011,35.79783502,M
1326690,04092160081,Sunnybrook Rehabilitation Center Foodservice,25 Sunnybrook Rd,,RALEIGH,NC,27610,(919) 231-6150,2014/07/17 00:00:00+00,Institutional Food Service,18902,-78.58398146,35.78588239,M
1326691,04092016554,VINNIE'S STEAK HOUSE & TAVERN,7440 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-7319,2013/11/18 00:00:00+00,Restaurant,18906,-78.64526778,35.88157372,M
1326692,04092021313,Papa John's Pizza #1734,8101 Brier Leaf LN Ste 105,,RALEIGH,NC,27617,(919) 523-4592,2005/03/14 00:00:00+00,Food Stand,18910,-78.78517004,35.91133497,M
1326693,04092018420,Your Pie,6320 CAPITAL BLVD,,RALEIGH,NC,27616,(984) 200-7304,2020/08/19 00:00:00+00,Restaurant,18956,-78.57847002,35.87073633,M
1326694,04092021342,Harris Teeter #118 Deli,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005/08/15 00:00:00+00,Food Stand,18959,-78.79652372,35.66680054,M
1326695,04092017938,SoHot,1937 High House RD ,,CARY,NC,27519,(919) 694-5510,2018/09/20 00:00:00+00,Restaurant,18967,-78.84865444,35.78921622,M
1326696,04092017936,McDonald's #16917,7991 Fayetteville RD ,,RALEIGH,NC,27605,(919) 772-4850,2018/09/12 00:00:00+00,Restaurant,18968,-78.69868308,35.66510467,M
1326697,04092017732,PAPAS PIZZA AND SUBS,7713 LEAD MINE RD ,SUITE 45,RALEIGH,NC,27615,(919) 847-8777,2017/11/20 00:00:00+00,Restaurant,18977,-78.66044244,35.88617531,T
1326698,04092021986,DOMINO'S #5591,735 US 70 HWY W ,,GARNER,NC,27529,(919) 779-6600,2016/11/07 00:00:00+00,Food Stand,18978,-78.62671801,35.71225906,M
1326699,04092018101,Cava Grill #087,2001 WALNUT ST,Suite 100,CARY,NC,27518,,2019/05/14 00:00:00+00,Restaurant,18979,-78.74142861,35.75880896,M
1326700,04092160050,Brighton Gardens Assisted Living of Raleigh Kitchen,3101 Duraleigh RD,,RALEIGH,NC,27612,(919) 571-1123,2006/03/31 00:00:00+00,Institutional Food Service,18989,-78.70689114,35.82273981,M
1326701,04092110468,Forest Pines Drive Elementary,11455 Forest Pines DR ,,RALEIGH,NC,27614,(919) 562-6269,2007/08/27 00:00:00+00,Public School Lunchrooms,18992,-78.54699508,35.95343043,M
1326702,04092018088,Thai 54,10290 Chapel Hill RD ,Suite 100,MORRISVILLE,NC,27560,(919) 443-8038,2019/04/16 00:00:00+00,Restaurant,19001,-78.82634068,35.83290707,M
1326703,04092018498,Hacienda Meat Market,3901 CAPITAL BLVD,Suite 165,RALEIGH,NC,27604,(984) 200-1151,2020/11/04 00:00:00+00,Food Stand,19002,-78.58517624,35.83498992,M
1326704,04092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,,RALEIGH,NC,27617,(919) 405-2802,2010/06/15 00:00:00+00,Restaurant,18995,-78.78482051,35.90949791,M
1326705,04092013137,SUBWAY #22217,1601 CROSS LINK RD,,RALEIGH,NC,27610-4186,(919) 835-1555,2000/03/20 00:00:00+00,Restaurant,19026,-78.61481064,35.75482608,M
1326706,04092016453,MCDONALDS #4997,1700 TRAWICK  RD ,,RALEIGH,NC,27604,(919) 231-6205,2013/06/24 00:00:00+00,Restaurant,19035,-78.57712928,35.79907875,M
1326707,04092017241,TACOS ESTILO HIDALGO,748 E CHATHAM ST ,STE B,CARY,NC,27511,(919) 465-1435,2016/06/15 00:00:00+00,Restaurant,19039,-78.76514155,35.79157241,M
1326708,04092018356,Hyatt Place North Raleigh-Midtown Food Service,1105 Navaho DR ,,RALEIGH,NC,27609,(919) 877-9997,2020/04/27 00:00:00+00,Restaurant,19050,-78.62149881,35.82886034,M
1326709,04092011117,Royal India Restaurant,3901-103 Capital BLVD,,RALEIGH,NC,27604,(919) 981-0849,1992/07/27 00:00:00+00,Restaurant,19030,-78.58295913,35.83464973,M
1326710,04092018428,Perry's Steakhouse,4509 CREEDMOOR RD,,RALEIGH,NC,27612,(919) 827-4158,2020/09/01 00:00:00+00,Restaurant,19052,-78.68316791,35.84275901,M
1326711,04092015718,NEW WHITE OAK GRILL & LOUNGE,7901 WHITE OAK  RD ,,GARNER,NC,27529,(919) 779-0710,2010/09/30 00:00:00+00,Restaurant,19055,-78.57506068,35.6721705,M
1326712,04092017643,Texas Roadhouse #594,201 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 577-1900,2017/07/13 00:00:00+00,Restaurant,19059,-78.8461589,35.66375444,M
1326713,04092014790,Starbucks #10158,1904-101 NW Maynard RD ,,CARY,NC,27513,(919) 481-9124,2007/02/02 00:00:00+00,Restaurant,19058,-78.79592213,35.79878903,M
1326714,04092030490,Khalovera Street Tacos (WCID #780),2201 S WILMINGTON ST ,"1612 S Miami Blvd, Durham, NC 27703",RALEIGH,NC,27603-2559,(919) 903-4811,2020/08/06 00:00:00+00,Mobile Food Units,19065,-78.63902655,35.752054,M
1326715,04092017889,Jimmy John's #3665,724 N Judd PKY ,,FUQUAY-VARINA,NC,27526,(919) 567-0954,2018/07/23 00:00:00+00,Restaurant,19069,-78.77910027,35.59327738,M
1326716,04092016640,JASMIN BISTRO,1109 LEDSOME LN ,,CARY,NC,27511,(919) 469-1112,2014/02/28 00:00:00+00,Restaurant,19072,-78.74766614,35.76296438,M
1326717,04092015328,KOBE HIBACHI & SUSHI,515 N MAIN ST ,,HOLLY SPRINGS,NC,27540,(919) 557-1437,2009/01/29 00:00:00+00,Restaurant,19085,-78.83687096,35.65966057,M
1326718,04092030251,EL TACO FELIZ (WCID #412),263 PECAN RD ,,RALEIGH,NC,27603,(919) 831-1893,2013/06/21 00:00:00+00,Mobile Food Units,19086,-78.64793638,35.74836789,M
1326719,04092016926,DEATH AND TAXES,105 W HARGETT ST ,,RALEIGH,NC,27601,(984) 242-0218,2015/04/08 00:00:00+00,Restaurant,19087,-78.6404497,35.77817353,M
1326720,04092017668,WILD WING CAFE #119,7900 Brier Creek PKY,,RALEIGH,NC,27617,(919) 957-2000,2017/08/22 00:00:00+00,Restaurant,19101,-78.78114795,35.9142133,M
1326721,04092016912,Cappolla's Pizza & Grill,2462 Walnut ST ,,CARY,NC,27518,(919) 854-7777,2015/04/30 00:00:00+00,Restaurant,19102,-78.74427315,35.75323584,M
1326722,04092015773,BEASLEY'S/CHUCK'S/FOX,237  S WILMINGTON ST ,,RALEIGH,NC,27601,(919) 322-0129,2011/07/20 00:00:00+00,Restaurant,19108,-78.63804141,35.77705691,M
1326723,04092017460,THE MAC HOUSE,14460 167 FALLS OF NEUSE RD ,,RALEIGH,NC,27614,(919) 263-8116,2016/11/07 00:00:00+00,Restaurant,19092,0,0,U
1326724,04092014889,Sheetz #399,1600 Aviation PKY ,,MORRISVILLE,NC,27560,(919) 840-0466,2007/06/18 00:00:00+00,Restaurant,19165,-78.78942675,35.86970553,M
1326725,04092021785,ONE EARTH,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 515-9245,2014/03/11 00:00:00+00,Food Stand,19175,-78.67872874,35.78448278,M
1326726,04092017232,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY ,,CARY,NC,27519,(919) 651-8281,2016/05/10 00:00:00+00,Restaurant,19180,-78.84859346,35.79156535,M
1326727,04092016414,GARLAND,14 W MARTIN ST ,,RALEIGH,NC,27601,(919) 833-6886,2013/04/22 00:00:00+00,Restaurant,19184,-78.63980199,35.77713519,M
1326728,04092016986,BIG ED'S NORTH,5009 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 747-9533,2015/07/16 00:00:00+00,Restaurant,19187,-78.61557526,35.84978294,M
1326729,04092015266,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 453-1500,2008/10/22 00:00:00+00,Restaurant,19112,-78.52816059,35.95204501,M
1326730,04092014497,MAGNOLIA KITCHEN,120 N Wingate ST,,WAKE FOREST,NC,27587,(919) 761-2170,2006/02/09 00:00:00+00,Restaurant,19190,-78.51237284,35.98136068,M
1326731,04092025237,Publix 1551 Produce,9640 Leesvile RD ,,RALEIGH,NC,27613,(919) 848-3480,2018/11/26 00:00:00+00,Food Stand,19207,-78.72728627,35.90563318,M
1326732,04092014360,Circle K #6314,11700 New Leesville RD ,,RALEIGH,NC,27613,(919) 696-4308,2005/08/01 00:00:00+00,Restaurant,19125,-78.74118636,35.92072024,M
