OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
1325200;04092016427;GINGER ASIAN CUISINE;2048 KILDAIRE FARM RD;;CARY;NC;27518;(919) 859-8998;2013-05-20T22:00:00-04:00;Restaurant;9812;-78.78068706;35.73567462;M;"{""type"": ""Point"", ""coordinates"": [-78.78068971269082, 35.73568168081286]}";35.7356816808,-78.7806897127
1325203;04092016791;HOLLY HILL CHILDREN'S HOSPITAL DINING;201 MICHAEL J. SMITH LANE;;RALEIGH;NC;27610;(919) 250-7000;2014-10-21T22:00:00-04:00;Restaurant;9827;-78.5783855;35.77912888;M;"{""type"": ""Point"", ""coordinates"": [-78.57838808612105, 35.77913596393693]}";35.7791359639,-78.5783880861
1325207;04092025268;Harris Teeter #495 Produce;8345 CREEDMOOR RD;;RALEIGH;NC;27613;;2019-07-14T22:00:00-04:00;Food Stand;9837;-78.68223183;35.90105252;M;"{""type"": ""Point"", ""coordinates"": [-78.68223446200561, 35.901059623395916]}";35.9010596234,-78.682234462
1325209;04092160089;Hilltop Home Kitchen;2820 Kidd  RD;PO Box 46749;RALEIGH;NC;27610-6749;(919) 231-8315;2020-03-02T20:00:00-05:00;Institutional Food Service;9862;-78.5890506;35.7775139;M;"{""type"": ""Point"", ""coordinates"": [-78.58905319779043, 35.77752097692143]}";35.7775209769,-78.5890531978
1325213;04092013248;Taco Bell / KFC 3248;5434 SIX FORKS RD;;RALEIGH;NC;27609-4436;(919) 781-5458;2000-12-14T20:00:00-05:00;Restaurant;9874;-78.64059702;35.85499105;M;"{""type"": ""Point"", ""coordinates"": [-78.64059963348264, 35.85499814877322]}";35.8549981488,-78.6405996335
1325217;04092017987;Panda Express #2962;2915 Wake Forest RD;;RALEIGH;NC;27609;(919) 747-3202;2018-11-19T20:00:00-05:00;Restaurant;9886;-78.62323363;35.82152377;M;"{""type"": ""Point"", ""coordinates"": [-78.6232362390515, 35.821530859872105]}";35.8215308599,-78.6232362391
1325219;04092020986;Food Lion #561 Deli;217 TIMBER DR;;GARNER;NC;27529-4870;(919) 779-5551;2000-06-30T22:00:00-04:00;Food Stand;9906;-78.60613102;35.68500723;M;"{""type"": ""Point"", ""coordinates"": [-78.60613360955622, 35.68501429296299]}";35.685014293,-78.6061336096
1325223;04092030349;Gettin' Sauced in the City (WCID #615);8132 Wheeler Woods DR;;APEX;NC;27539;(919) 500-9448;2017-11-05T20:00:00-05:00;Mobile Food Units;9940;-78.74607092;35.67171508;M;"{""type"": ""Point"", ""coordinates"": [-78.74607355342346, 35.671722126845616]}";35.6717221268,-78.7460735534
1325226;04092014715;Georgina's Pizzeria;3536 Davis DR;;MORRISVILLE;NC;27560;(919) 388-3820;2006-10-25T22:00:00-04:00;Restaurant;9976;-78.84576194;35.81812076;M;"{""type"": ""Point"", ""coordinates"": [-78.8457646091898, 35.81812784234236]}";35.8181278423,-78.8457646092
1325227;04092017300;WENDY'S #6324;4023 Davis DR;;MORRISVILLE;NC;27560;(919) 467-3966;2016-08-28T22:00:00-04:00;Restaurant;9982;-78.85701601;35.83815015;M;"{""type"": ""Point"", ""coordinates"": [-78.85701868748843, 35.83815723339233]}";35.8381572334,-78.8570186875
1325231;04092025162;Krispy Krunchy Chicken;1969 Rock Quarry RD;;RALEIGH;NC;27610;(919) 754-9876;2018-02-22T20:00:00-05:00;Food Stand;10008;-78.61203923;35.75402988;M;"{""type"": ""Point"", ""coordinates"": [-78.61204182660235, 35.754036950826844]}";35.7540369508,-78.6120418266
1325232;04092025149;Harris Teeter #353 Starbucks;13686 Capital BLVD;;WAKE FOREST;NC;27587;(919) 554-3608;2017-11-08T20:00:00-05:00;Food Stand;10024;-78.51867461;36.00548951;M;"{""type"": ""Point"", ""coordinates"": [-78.51867718936889, 36.005496644619846]}";36.0054966446,-78.5186771894
1325237;04092017703;Coastal Cafe;3030 Slater RD;;MORRISVILLE;NC;27650;(984) 833-5700;2017-10-02T22:00:00-04:00;Restaurant;10043;-78.8272941;35.86836765;M;"{""type"": ""Point"", ""coordinates"": [-78.82729676617625, 35.86837473638512]}";35.8683747364,-78.8272967662
1325240;04092013935;PAPA JOHN'S;238 Grande Heights Dr;;CARY;NC;27511;(919) 462-1441;2003-11-12T20:00:00-05:00;Restaurant;10051;-78.7805746;35.804702999999996;M;"{""type"": ""Point"", ""coordinates"": [-78.78057725465466, 35.80471008006374]}";35.8047100801,-78.7805772547
1325246;04092017810;Cafe Capistrano;8471   Garvey  St, Ste 113;;RALEIGH;NC;27616;(919) 872-1127;2018-03-22T21:00:00-04:00;Restaurant;10071;-78.56786149;35.89607573;M;"{""type"": ""Point"", ""coordinates"": [-78.5678640856132, 35.89608283962877]}";35.8960828396,-78.5678640856
1325261;04092018285;Golden Krust;4412 FAYETTEVILLE RD;;RALEIGH;NC;27603;(919) 322-4191;2020-01-01T20:00:00-05:00;Restaurant;10142;-78.65422945;35.71957864;M;"{""type"": ""Point"", ""coordinates"": [-78.65423205945471, 35.719585701198056]}";35.7195857012,-78.6542320595
1325273;04092015843;CHINA MOON;7983 FAYETTEVILLE RD;;RALEIGH;NC;27603-5631;(919) 661-7778;2010-12-22T20:00:00-05:00;Restaurant;10210;-78.69742539;35.66508155;M;"{""type"": ""Point"", ""coordinates"": [-78.69742800936645, 35.665088603035855]}";35.665088603,-78.6974280094
1325274;04092018204;Rosewater Kitchen and Bar;110 PARK AT NORTH HILLS ST;;RALEIGH;NC;27609;(919) 424-7886;2019-10-17T22:00:00-04:00;Restaurant;10219;-78.64031556;35.83755332;M;"{""type"": ""Point"", ""coordinates"": [-78.64031817615803, 35.83756041318358]}";35.8375604132,-78.6403181762
1325276;04092110520;PAVE SE Raleigh Charter School Cafeteria;3420  Idlewood Village DR;;RALEIGH;NC;27610;(919) 446-4777;2017-08-16T22:00:00-04:00;Public School Lunchrooms;10223;-78.61938355;35.73686881;M;"{""type"": ""Point"", ""coordinates"": [-78.61938615519323, 35.73687588499183]}";35.736875885,-78.6193861552
1325277;04092110525;Apex Friendship Middle School Cafeteria;7701 Humie Olive RD;;APEX;NC;27502;(919) 694-8960 ext. 27722;2018-07-18T22:00:00-04:00;Public School Lunchrooms;10225;-78.91098202;35.70021278;M;"{""type"": ""Point"", ""coordinates"": [-78.9109847119024, 35.700219831514936]}";35.7002198315,-78.9109847119
1325278;04092025255;Harris Teeter Meat/Seafood #498;1371 E Broad ST;;FUQUAY-VARINA;NC;27526;(919) 567-7423;2019-04-17T22:00:00-04:00;Food Stand;10230;-78.77604319;35.59548799;M;"{""type"": ""Point"", ""coordinates"": [-78.77604582921708, 35.59549502181785]}";35.5954950218,-78.7760458292
1325283;04092300170;Food Lion #649 Meat Market;2720 LAKE WHEELER RD;;RALEIGH;NC;27603-5861;(919) 755-3856;2000-06-30T22:00:00-04:00;Meat Market;10250;-78.68034061;35.74405959;M;"{""type"": ""Point"", ""coordinates"": [-78.68034322810034, 35.744066655743595]}";35.7440666557,-78.6803432281
1325287;04092018062;TWO GUYS GRILLE;4149 Davis DR;;MORRISVILLE;NC;27560;(919) 462-9336;2019-02-25T20:00:00-05:00;Restaurant;10260;-78.85811603;35.835626500000004;M;"{""type"": ""Point"", ""coordinates"": [-78.85811870474475, 35.83563358340308]}";35.8356335834,-78.8581187047
1325300;04092017788;KING WOK;7405 SUNSET LAKE RD;;FUQUAY VARINA;NC;27526;(919) 577-6852;2018-02-07T20:00:00-05:00;Restaurant;10339;-78.77604319;35.59548799;M;"{""type"": ""Point"", ""coordinates"": [-78.77604582921708, 35.59549502181785]}";35.5954950218,-78.7760458292
1325306;04092016569;HARRIS TEETER #395 DELI;1432 BROGDEN WOODS DR;;WAKE FOREST;NC;27587;(919) 870-4980;2013-08-18T22:00:00-04:00;Restaurant;10400;-78.69147726;35.99120973;M;"{""type"": ""Point"", ""coordinates"": [-78.6914799005208, 35.99121685092879]}";35.9912168509,-78.6914799005
1325307;04092013505;Subway;2444 SW CARY PKY;;CARY;NC;27513;(919) 467-3898;2002-01-24T20:00:00-05:00;Restaurant;10408;-78.82085718;35.76363975;M;"{""type"": ""Point"", ""coordinates"": [-78.82085984154631, 35.76364681855722]}";35.7636468186,-78.8208598415
1325310;04092016030;DANTE'S ITALIANO;13200 NEW FALLS OF NEUSE RD;STE 117-119;RALEIGH;NC;27614-8239;(919) 556-2146;2011-10-10T22:00:00-04:00;Restaurant;10422;-78.55981965;35.9407555;M;"{""type"": ""Point"", ""coordinates"": [-78.55982224150527, 35.94076261345542]}";35.9407626135,-78.5598222415
1325313;04092030366;Party in a Pita (WCID #641);1208 Kent RD;;RALEIGH;NC;27606;(919) 454-6923;2018-06-20T22:00:00-04:00;Mobile Food Units;10449;-78.69433427;35.78161781;M;"{""type"": ""Point"", ""coordinates"": [-78.69433689121053, 35.781624883449695]}";35.7816248834,-78.6943368912
1325317;04092018323;Sugar Magnolia Cafe;219 S WHITE ST;;WAKE FOREST;NC;27587;(919) 435-4436;2020-02-17T20:00:00-05:00;Restaurant;10457;-78.50968138;35.97753302;M;"{""type"": ""Point"", ""coordinates"": [-78.50968396097474, 35.97754014081245]}";35.9775401408,-78.509683961
1325324;04092017575;CHINA STAR;6109-110 ROCK QUARRY RD;;RALEIGH;NC;27610;(919) 977-4678;2017-04-19T22:00:00-04:00;Restaurant;10487;-78.54947112;35.72561886;M;"{""type"": ""Point"", ""coordinates"": [-78.5494737016516, 35.72562592847108]}";35.7256259285,-78.5494737017
1325337;04092030359;Buoy Bowls #2 (WCID #630);2305 Speckled Alder CT;;APEX;NC;27523;(919) 520-7748;2018-04-08T22:00:00-04:00;Mobile Food Units;10574;-78.88006476;35.75731862;M;"{""type"": ""Point"", ""coordinates"": [-78.88006744537931, 35.75732568335177]}";35.7573256834,-78.8800674454
1325339;04092017025;THE BERKELEY CAFE;217 W MARTIN ST;;RALEIGH;NC;27601;(919) 828-9190;2015-09-20T22:00:00-04:00;Restaurant;10584;-78.64280742;35.77679382;M;"{""type"": ""Point"", ""coordinates"": [-78.64281003425272, 35.77680089575846]}";35.7768008958,-78.6428100343
1325341;04092018276;Chuan Cafe;2004 NEW BERN AVE;;RALEIGH;NC;27610;(919) 594-1772;2019-12-19T20:00:00-05:00;Restaurant;10591;-78.60562461;35.778714;M;"{""type"": ""Point"", ""coordinates"": [-78.60562720825186, 35.778721081981125]}";35.778721082,-78.6056272083
1325350;04092018320;Mecca Market;3913 Western BLVD;;RALEIGH;NC;27606;(919) 613-1286;2020-02-06T20:00:00-05:00;Restaurant;10656;-78.69106881;35.78402232;M;"{""type"": ""Point"", ""coordinates"": [-78.69107143489595, 35.784029393726264]}";35.7840293937,-78.6910714349
1325356;04092021638;EDIBLE ARRANGEMENTS #391;944 GATEWAY COMMONS  CIR;;WAKE FOREST;NC;27587;(919) 374-2960;2011-01-06T20:00:00-05:00;Food Stand;10703;-78.4951784;35.96732914;M;"{""type"": ""Point"", ""coordinates"": [-78.4951809761545, 35.96733626515081]}";35.9673362652,-78.4951809762
1325357;04092017577;ST. ROCH;223 S WILMINGTON ST;;RALEIGH;NC;27601;(919) 322-0359;2017-04-19T22:00:00-04:00;Restaurant;10706;-78.63794241;35.77751377;M;"{""type"": ""Point"", ""coordinates"": [-78.63794501389333, 35.777520845623854]}";35.7775208456,-78.6379450139
1325366;04092016838;PANERA #1813;6201 GLENWOOD AVE.;;RALEIGH;NC;27612;(919) 334-2726;2014-12-16T20:00:00-05:00;Restaurant;10739;-78.70383431;35.85593995;M;"{""type"": ""Point"", ""coordinates"": [-78.70383693817047, 35.85594704060838]}";35.8559470406,-78.7038369382
1325378;04092015562;NANTUCKET GRILL;1145  FALLS RIVER AVE;;RALEIGH;NC;27614;(919) 870-1955;2010-01-13T20:00:00-05:00;Restaurant;10805;-78.58877443;35.90718863;M;"{""type"": ""Point"", ""coordinates"": [-78.58877703240805, 35.90719573656881]}";35.9071957366,-78.5887770324
1325380;04092015281;Zaxby's;8812 HARVEST OAKS  DR;;RALEIGH;NC;27615;(919) 847-8151;2008-11-06T20:00:00-05:00;Restaurant;10809;-78.65754379;35.90324644;M;"{""type"": ""Point"", ""coordinates"": [-78.65754641439828, 35.90325354916879]}";35.9032535492,-78.6575464144
1325384;04092021693;WALMART DELI #2247;2010 KILDAIRE FARM RD;;CARY;NC;27518;(919) 852-6651;2011-11-07T20:00:00-05:00;Food Stand;10837;-78.78211173;35.73717592;M;"{""type"": ""Point"", ""coordinates"": [-78.78211437745485, 35.737182979626404]}";35.7371829796,-78.7821143775
1325386;04092021943;Circle K #2720823;5801  TRYON  RD;;CARY;NC;27518;(919) 859-5800;2016-02-16T20:00:00-05:00;Food Stand;10850;-78.73858612;35.74524027;M;"{""type"": ""Point"", ""coordinates"": [-78.73858875725588, 35.745247340134966]}";35.7452473401,-78.7385887573
1325393;04092018543;Sushi Mon;3700 GLENWOOD AVE;Suite 150;RALEIGH;NC;27612-5506;(919) 803-1000;2021-02-22T20:00:00-05:00;Restaurant;10883;-78.66617641;35.83070885;M;"{""type"": ""Point"", ""coordinates"": [-78.6661790342739, 35.830715938130716]}";35.8307159381,-78.6661790343
1325400;04092017581;YIN DEE;10970-106 CHAPEL HILL RD;;MORRISVILLE;NC;27560;(919) 237-3023;2017-04-02T22:00:00-04:00;Restaurant;10905;-78.84266149;35.85660411;M;"{""type"": ""Point"", ""coordinates"": [-78.84266416363428, 35.85661119998877]}";35.8566112,-78.8426641636
1325402;04092013627;China Wok;2753 NC Hwy 55;;CARY;NC;27519;(919) 387-9599;2002-07-18T22:00:00-04:00;Restaurant;10921;-78.87109371;35.78605234;M;"{""type"": ""Point"", ""coordinates"": [-78.8710963877035, 35.78605941613869]}";35.7860594161,-78.8710963877
1325404;04092110132;Reedy Creek Middle Sch. Cafeteria;930 Reedy Creek Rd;;CARY;NC;27513;(919) 460-3504 ext. 21498;2002-07-25T22:00:00-04:00;Public School Lunchrooms;10931;-78.7681835;35.81273345;M;"{""type"": ""Point"", ""coordinates"": [-78.76818615239534, 35.81274052726336]}";35.8127405273,-78.7681861524
1325407;04092021190;Harris Teeter #112 Deli;270 Grande Heights Dr;;CARY;NC;27513;(919) 460-4326;2003-06-22T22:00:00-04:00;Food Stand;10948;-78.7805746;35.804702999999996;M;"{""type"": ""Point"", ""coordinates"": [-78.78057725465466, 35.80471008006374]}";35.8047100801,-78.7805772547
1325415;04092015231;Brueggers Bagel #3771;4212 NW CARY PKY;;CARY;NC;27513;(919) 463-5563;2008-09-29T22:00:00-04:00;Restaurant;10974;-78.82705749;35.79085045;M;"{""type"": ""Point"", ""coordinates"": [-78.82706015824681, 35.790857521707544]}";35.7908575217,-78.8270601582
1325420;04092030207;TACOS CAMPA (WCID #353);18 W THIRD ST;;WENDELL;NC;27591;(919) 365-0069;2009-03-12T21:00:00-04:00;Mobile Food Units;11005;-78.37068542;35.78151266;M;"{""type"": ""Point"", ""coordinates"": [-78.37068794409313, 35.781519745073645]}";35.7815197451,-78.3706879441
1325423;04092018085;Treeo Senior Living Foodservice;2722 Spring Forest RD;;RALEIGH;NC;27616;(919) 863-7770;2019-04-04T22:00:00-04:00;Restaurant;11018;-78.59543318;35.85753852;M;"{""type"": ""Point"", ""coordinates"": [-78.59543577527705, 35.85754562110414]}";35.8575456211,-78.5954357753
1325435;04092015115;Super Wok;1401-L SE Maynard RD;;CARY;NC;27511;(919) 388-8338;2008-04-22T22:00:00-04:00;Restaurant;11043;-78.76381917;35.78923034;M;"{""type"": ""Point"", ""coordinates"": [-78.76382181637055, 35.78923741148405]}";35.7892374115,-78.7638218164
1325450;04092013743;Shaba Shabu;3080 Wake Forest Rd;;RALEIGH;NC;27609;(919) 501-7755;2002-12-30T20:00:00-05:00;Restaurant;11183;-78.62038753;35.82333592;M;"{""type"": ""Point"", ""coordinates"": [-78.62039013115164, 35.8233430093721]}";35.8233430094,-78.6203901312
1325451;04092021869;FOOD LION #757 PRODUCE;1100-122 RALEIGH BLVD;;RALEIGH;NC;27610;(919) 829-7077;2015-08-18T22:00:00-04:00;Food Stand;11147;-78.61277558;35.79430477;M;"{""type"": ""Point"", ""coordinates"": [-78.61277818570075, 35.79431185031645]}";35.7943118503,-78.6127781857
1325452;04092014293;Five Guys Burgers and Fries #2;4120 Main at N. Hills St. Ste 155;;RALEIGH;NC;27609;(919) 787-7772;2005-04-06T22:00:00-04:00;Restaurant;11202;-78.64323049;35.83718561;M;"{""type"": ""Point"", ""coordinates"": [-78.6432331063559, 35.83719270187666]}";35.8371927019,-78.6432331064
1325455;04092015129;Caribbean Cafe;2645-D E Millbrook RD;;RALEIGH;NC;27604;(919) 872-4858;2008-04-30T22:00:00-04:00;Restaurant;11191;-78.5905395;35.84846974;M;"{""type"": ""Point"", ""coordinates"": [-78.59054210003585, 35.848476835924494]}";35.8484768359,-78.5905421
1325456;04092017023;MI RANCHO MEXICAN RESTAURANT;2549 S SAUNDERS ST;;RALEIGH;NC;27603;(919) 836-0807;2015-09-15T22:00:00-04:00;Restaurant;11208;-78.64827659;35.74907859;M;"{""type"": ""Point"", ""coordinates"": [-78.64827919544092, 35.74908566377344]}";35.7490856638,-78.6482791954
1325461;04092018452;The Addison of Fuquay-Varina Dining;6516 Johnson Pond Rd;;FUQUAY VARINA;NC;27526;(919) 439-2538;2020-09-28T22:00:00-04:00;Restaurant;11232;-78.7583113;35.60633165;M;"{""type"": ""Point"", ""coordinates"": [-78.75831393329565, 35.606338688674576]}";35.6063386887,-78.7583139333
1325468;04092021982;SANGAM CAFE;10300 CHAPEL HILL RD;SUITE 600/700;MORRISVILLE;NC;27560;(919) 460-4300;2016-09-29T22:00:00-04:00;Food Stand;11297;-78.82715668;35.83264302;M;"{""type"": ""Point"", ""coordinates"": [-78.82715934772406, 35.832650107252014]}";35.8326501073,-78.8271593477
1325472;04092016616;TAJ MAHAL INDIAN CUISINE;6611 FALLS OF NEUSE RD;;RALEIGH;NC;27615;(919) 848-2262;2014-02-04T20:00:00-05:00;Restaurant;11314;-78.62444941;35.87396756;M;"{""type"": ""Point"", ""coordinates"": [-78.6244520214938, 35.87397466092549]}";35.8739746609,-78.6244520215
1325482;04092018208;Harris Teeter #21 Starbucks;500 OBERLIN RD;;RALEIGH;NC;27605;(919) 828-9216;2019-10-28T21:00:00-04:00;Restaurant;11365;-78.66105804;35.79149603;M;"{""type"": ""Point"", ""coordinates"": [-78.66106065233878, 35.79150311278948]}";35.7915031128,-78.6610606523
1325484;04092021337;Harris Teeter #104 Produce;4093 Davis DR;;MORRISVILLE;NC;27520;(919) 380-0354;2005-08-04T22:00:00-04:00;Food Stand;11370;-78.85811603;35.835626500000004;M;"{""type"": ""Point"", ""coordinates"": [-78.85811870474475, 35.83563358340308]}";35.8356335834,-78.8581187047
1325490;04092018523;Raleigh Cheesy;1460 CHAPEL RIDGE RD;Suite 170;APEX;NC;27502;;2021-01-20T20:00:00-05:00;Limited Food Service;11403;-78.8890661;35.73941336;M;"{""type"": ""Point"", ""coordinates"": [-78.88906878223852, 35.73942042109171]}";35.7394204211,-78.8890687822
1325491;04092030524;El Sazon De Mi Tierra #2 (WCID #810);903 N SMITHFIELD RD;;KNIGHTDALE;NC;27545;(919) 221-4983;2021-03-01T20:00:00-05:00;Mobile Food Units;11411;-78.48796476;35.79576936;M;"{""type"": ""Point"", ""coordinates"": [-78.48796732619192, 35.79577644665038]}";35.7957764467,-78.4879673262
1325492;04092016803;GARDENS AT WAKEFIELD PLANTATION;12800 SPRUCE TREE  WAY;;RALEIGH;NC;27614;(919) 562-5580;2014-11-06T20:00:00-05:00;Restaurant;11417;-78.56215874;35.94291372;M;"{""type"": ""Point"", ""coordinates"": [-78.56216132965847, 35.94292083658879]}";35.9429208366,-78.5621613297
1325512;04092016981;NEUSE RIVER BREWING COMPANY;518-100 PERSHING RD;;RALEIGH;NC;27608;(985) 232-8479;2015-07-21T22:00:00-04:00;Restaurant;11476;-78.632252;35.80416736;M;"{""type"": ""Point"", ""coordinates"": [-78.63225460953801, 35.8041744398749]}";35.8041744399,-78.6322546095
1325513;04092014115;Sam's Club #8223 Cafe;2537 S Saunders St;;RALEIGH;NC;27603;(919) 839-1700;2004-08-23T22:00:00-04:00;Restaurant;11535;-78.64662127;35.75036941;M;"{""type"": ""Point"", ""coordinates"": [-78.64662387753535, 35.75037647913714]}";35.7503764791,-78.6466238775
1325514;04092016444;SHEETZ #513;9915 FAYETTEVILLE RD;;RALEIGH;NC;27603;(919) 577-1110;2013-06-12T22:00:00-04:00;Restaurant;11544;-78.71389299;35.63477583;M;"{""type"": ""Point"", ""coordinates"": [-78.7138956130083, 35.63478287876229]}";35.6347828788,-78.713895613
1325517;04092017204;THE HICKORY TAVERN #26;1156 PARKSIDE MAIN ST;;CARY;NC;27519;(919) 466-7802;2016-04-11T22:00:00-04:00;Restaurant;11562;-78.88929435;35.84836238;M;"{""type"": ""Point"", ""coordinates"": [-78.88929704118816, 35.84836946523863]}";35.8483694652,-78.8892970412
1325519;04092018386;Wing Stop #1542;51 CABELA DR;;GARNER;NC;27529;(919) 230-9464;2020-06-22T22:00:00-04:00;Restaurant;11570;-78.58553086;35.69877212;M;"{""type"": ""Point"", ""coordinates"": [-78.58553345064081, 35.698779178987216]}";35.698779179,-78.5855334506
1325534;04092021888;LOWES FOODS #191 BEEF SHOP;9600 STRICKLAND RD;;RALEIGH;NC;27615;(919) 847-5661;2015-10-01T22:00:00-04:00;Food Stand;11644;-78.65568292;35.90277448;M;"{""type"": ""Point"", ""coordinates"": [-78.65568553600055, 35.90278158800217]}";35.902781588,-78.655685536
1325536;04092013618;Subway #4331;9101 LEESVILLE RD;;RALEIGH;NC;27613-4091;(919) 847-3559;2002-06-11T22:00:00-04:00;Restaurant;11656;-78.72548207;35.8967595;M;"{""type"": ""Point"", ""coordinates"": [-78.72548470803225, 35.89676659971591]}";35.8967665997,-78.725484708
1325538;04092021383;Harris Teeter #344 Meat/Seafood;6024 Falls of Neuse RD;;RALEIGH;NC;27609;(919) 872-5786;2006-04-09T22:00:00-04:00;Food Stand;11677;-78.6187408;35.86627943;M;"{""type"": ""Point"", ""coordinates"": [-78.61874340680966, 35.86628653183545]}";35.8662865318,-78.6187434068
1325539;04092018379;Chipotle Mexican Grill - Garner;4203 FAYETTEVILLE RD;;RALEIGH;NC;27603;(919) 662-8393;2020-06-04T22:00:00-04:00;Restaurant;11693;-78.65202042;35.72206935;M;"{""type"": ""Point"", ""coordinates"": [-78.65202302761652, 35.722076413731266]}";35.7220764137,-78.6520230276
1325542;04092018163;DUNKIN' #347603;13240 STRICKLAND RD;;RALEIGH;NC;27613;(919) 890-0089;2019-08-27T22:00:00-04:00;Restaurant;11712;-78.72644553;35.90762735;M;"{""type"": ""Point"", ""coordinates"": [-78.72644816880951, 35.90763445529127]}";35.9076344553,-78.7264481688
1325550;04092030386;Taqueria La Esquina (WCID #662);2901 US-64 HWY W;;Apex;NC;27523;(919) 771-4596;2018-12-20T20:00:00-05:00;Mobile Food Units;11762;-78.90855303;35.7448418;M;"{""type"": ""Point"", ""coordinates"": [-78.90855571924159, 35.744848859004776]}";35.744848859,-78.9085557192
1325553;04092017733;BELLA ITALIA PIZZERIA;109 CAPCOM AVE;SUITE 5;WAKE FOREST;NC;27587-6515;(919) 554-9404;2017-11-19T20:00:00-05:00;Restaurant;11784;-78.52881225;35.95086253;T;"{""type"": ""Point"", ""coordinates"": [-78.52881483413282, 35.95086964788311]}";35.9508696479,-78.5288148341
